contract_id,symbol,expiration,strike,type,last_price,mark,bid,ask,bid_size,ask_size,volume,open_interest,date,implied_volatility,delta,gamma,theta,vega,rho
SPY250926P00684000,SPY,2025-09-26,684.0,put,0.0,25.06,23.31,26.82,10,10,0,0,2025-09-15,0.21487,-0.80702,0.01111,-0.24079,0.31433,-0.16821
SPY250926C00685000,SPY,2025-09-26,685.0,call,0.1,0.11,0.1,0.11,1560,2920,1199,1945,2025-09-15,0.0978,0.02152,0.00459,-0.02796,0.05911,0.00426
SPY250926P00685000,SPY,2025-09-26,685.0,put,0.0,26.06,24.31,27.82,10,10,0,0,2025-09-15,0.23438,-0.79601,0.01053,-0.28076,0.32503,-0.16645
SPY250926C00686000,SPY,2025-09-26,686.0,call,0.1,0.1,0.09,0.1,1471,2673,543,85,2025-09-15,0.0978,0.01746,0.00384,-0.02337,0.0495,0.00346
SPY250926P00686000,SPY,2025-09-26,686.0,put,0.0,27.05,25.3,28.81,10,10,0,0,2025-09-15,0.23438,-0.80602,0.01022,-0.26955,0.31533,-0.16869
SPY250926C00687000,SPY,2025-09-26,687.0,call,0.09,0.08,0.08,0.09,1520,2339,1,124,2025-09-15,0.0978,0.01408,0.0032,-0.01939,0.04115,0.00279
SPY250926P00687000,SPY,2025-09-26,687.0,put,0.0,28.05,26.29,29.81,10,10,0,0,2025-09-15,0.23438,-0.8157,0.0099,-0.25826,0.30554,-0.17086
SPY250926C00688000,SPY,2025-09-26,688.0,call,0.08,0.08,0.07,0.08,2064,3207,0,160,2025-09-15,0.0978,0.01128,0.00264,-0.01598,0.03397,0.00223
SPY250926P00688000,SPY,2025-09-26,688.0,put,0.0,29.05,27.29,30.8,10,10,0,0,2025-09-15,0.2539,-0.80504,0.00946,-0.29844,0.3163,-0.16917
SPY250926C00689000,SPY,2025-09-26,689.0,call,0.07,0.07,0.06,0.07,2715,625,1,611,2025-09-15,0.11731,0.02445,0.00426,-0.03699,0.06581,0.00483
SPY250926P00689000,SPY,2025-09-26,689.0,put,0.0,30.05,28.29,31.8,10,10,0,0,2025-09-15,0.2539,-0.81399,0.00919,-0.28725,0.30729,-0.1712
SPY250926C00690000,SPY,2025-09-26,690.0,call,0.07,0.07,0.06,0.07,1980,2173,62,1108,2025-09-15,0.11731,0.02064,0.00369,-0.03203,0.05705,0.00408
SPY250926P00690000,SPY,2025-09-26,690.0,put,0.0,31.04,29.28,32.8,10,10,0,0,2025-09-15,0.2539,-0.82268,0.00892,-0.27602,0.29824,-0.17318
SPY250926C00691000,SPY,2025-09-26,691.0,call,0.05,0.06,0.05,0.06,3157,540,15,0,2025-09-15,0.11731,0.01735,0.00319,-0.0276,0.04922,0.00343
SPY250926P00691000,SPY,2025-09-26,691.0,put,0.0,32.03,30.28,33.79,10,10,0,0,2025-09-15,0.2539,-0.83109,0.00865,-0.26477,0.28915,-0.17511
SPY250926C00692000,SPY,2025-09-26,692.0,call,0.03,0.06,0.05,0.06,2097,3391,0,2,2025-09-15,0.11731,0.01452,0.00274,-0.02366,0.04226,0.00287
SPY250926P00692000,SPY,2025-09-26,692.0,put,0.0,33.03,31.28,34.79,10,10,0,0,2025-09-15,0.27341,-0.8205,0.00835,-0.30523,0.30054,-0.17342
SPY250926C00693000,SPY,2025-09-26,693.0,call,0.05,0.06,0.05,0.06,660,2238,3,1,2025-09-15,0.11731,0.01211,0.00234,-0.0202,0.03611,0.00239
SPY250926P00693000,SPY,2025-09-26,693.0,put,0.0,34.03,32.28,35.79,10,10,0,0,2025-09-15,0.27341,-0.82836,0.00812,-0.29407,0.29213,-0.17524
SPY250926C00694000,SPY,2025-09-26,694.0,call,0.05,0.04,0.04,0.05,3225,523,89,0,2025-09-15,0.11731,0.01005,0.00199,-0.01716,0.0307,0.00199
SPY250926P00694000,SPY,2025-09-26,694.0,put,0.0,35.03,33.28,36.79,10,10,0,0,2025-09-15,0.27341,-0.83598,0.00788,-0.28291,0.28371,-0.17701
SPY250926C00695000,SPY,2025-09-26,695.0,call,0.05,0.04,0.04,0.05,2768,1761,1,199,2025-09-15,0.11731,0.0083,0.00168,-0.0145,0.02599,0.00164
SPY250926P00695000,SPY,2025-09-26,695.0,put,0.0,36.03,34.27,37.79,10,10,0,0,2025-09-15,0.29292,-0.82587,0.00765,-0.32349,0.29482,-0.17542
SPY250926C00696000,SPY,2025-09-26,696.0,call,0.0,0.04,0.04,0.05,1727,2170,0,0,2025-09-15,0.11731,0.00683,0.00142,-0.0122,0.02189,0.00135
SPY250926P00696000,SPY,2025-09-26,696.0,put,0.0,37.03,35.27,38.78,10,10,0,0,2025-09-15,0.29292,-0.83304,0.00744,-0.3124,0.28699,-0.1771
SPY250926C00697000,SPY,2025-09-26,697.0,call,0.04,0.04,0.04,0.05,775,2926,1,15,2025-09-15,0.11731,0.0056,0.00119,-0.01022,0.01835,0.00111
SPY250926P00697000,SPY,2025-09-26,697.0,put,0.0,38.03,36.27,39.78,10,10,0,0,2025-09-15,0.29292,-0.84,0.00724,-0.30132,0.27916,-0.17875
SPY250926C00698000,SPY,2025-09-26,698.0,call,0.0,0.04,0.04,0.05,273,2199,0,0,2025-09-15,0.13683,0.01281,0.00211,-0.02458,0.03792,0.00253
SPY250926P00698000,SPY,2025-09-26,698.0,put,0.0,39.03,37.27,40.78,10,10,0,0,2025-09-15,0.29292,-0.84677,0.00704,-0.29027,0.27133,-0.18035
SPY250926C00699000,SPY,2025-09-26,699.0,call,0.04,0.04,0.03,0.04,2470,387,47,0,2025-09-15,0.13683,0.01095,0.00184,-0.02143,0.03309,0.00216
SPY250926P00699000,SPY,2025-09-26,699.0,put,0.0,40.03,38.27,41.78,10,10,0,0,2025-09-15,0.31243,-0.83693,0.00687,-0.33101,0.28264,-0.17881
SPY250926C00700000,SPY,2025-09-26,700.0,call,0.03,0.04,0.03,0.04,2922,660,48,3044,2025-09-15,0.13683,0.00933,0.0016,-0.01862,0.02877,0.00184
SPY250926P00700000,SPY,2025-09-26,700.0,put,0.0,41.03,39.27,42.78,10,10,0,0,2025-09-15,0.31243,-0.84334,0.00669,-0.32001,0.27533,-0.18034
SPY250926C00701000,SPY,2025-09-26,701.0,call,0.0,0.04,0.03,0.04,2254,1371,0,0,2025-09-15,0.13683,0.00792,0.00138,-0.01612,0.02494,0.00157
SPY250926P00701000,SPY,2025-09-26,701.0,put,0.0,42.03,40.27,43.78,10,10,0,0,2025-09-15,0.31243,-0.84957,0.00652,-0.30905,0.26802,-0.18184
SPY250926C00702000,SPY,2025-09-26,702.0,call,0.03,0.04,0.03,0.04,2269,2181,0,0,2025-09-15,0.13683,0.00671,0.0012,-0.01392,0.02154,0.00133
SPY250926P00702000,SPY,2025-09-26,702.0,put,0.0,43.03,41.27,44.78,10,10,0,6,2025-09-15,0.33194,-0.84019,0.00638,-0.34988,0.27895,-0.18039
SPY250926C00703000,SPY,2025-09-26,703.0,call,0.03,0.04,0.03,0.04,2283,2358,0,3,2025-09-15,0.13683,0.00566,0.00103,-0.01197,0.01854,0.00112
SPY250926P00703000,SPY,2025-09-26,703.0,put,0.0,44.03,42.27,45.78,10,10,0,0,2025-09-15,0.33194,-0.84612,0.00623,-0.33896,0.27209,-0.18183
SPY250926C00704000,SPY,2025-09-26,704.0,call,0.03,0.04,0.03,0.04,2296,2261,0,11,2025-09-15,0.13683,0.00477,0.00088,-0.01026,0.0159,0.00094
SPY250926P00704000,SPY,2025-09-26,704.0,put,0.0,45.02,43.26,46.78,10,10,0,0,2025-09-15,0.33194,-0.8519,0.00607,-0.32809,0.26525,-0.18324
SPY250926C00705000,SPY,2025-09-26,705.0,call,0.03,0.04,0.03,0.04,2308,2274,1,406,2025-09-15,0.15634,0.01023,0.00152,-0.02296,0.03119,0.00202
SPY250926P00705000,SPY,2025-09-26,705.0,put,0.0,46.02,44.26,47.78,10,10,0,0,2025-09-15,0.33194,-0.85752,0.00591,-0.31726,0.25843,-0.18463
SPY250926C00706000,SPY,2025-09-26,706.0,call,0.01,0.04,0.03,0.04,1933,2287,0,51,2025-09-15,0.15634,0.00889,0.00134,-0.0203,0.0276,0.00176
SPY250926P00706000,SPY,2025-09-26,706.0,put,0.0,47.02,45.26,48.77,10,10,0,0,2025-09-15,0.35146,-0.84845,0.00582,-0.35816,0.26935,-0.18324
SPY250926C00707000,SPY,2025-09-26,707.0,call,0.0,0.04,0.03,0.04,1945,2300,0,0,2025-09-15,0.15634,0.00771,0.00118,-0.01791,0.02435,0.00152
SPY250926P00707000,SPY,2025-09-26,707.0,put,0.0,48.02,46.26,49.77,10,10,0,0,2025-09-15,0.35146,-0.85383,0.00568,-0.34737,0.26292,-0.18457
SPY250926C00708000,SPY,2025-09-26,708.0,call,0.03,0.04,0.03,0.04,1566,3201,0,300,2025-09-15,0.15634,0.00667,0.00104,-0.01575,0.02144,0.00132
SPY250926P00708000,SPY,2025-09-26,708.0,put,0.0,49.02,47.26,50.77,10,10,0,0,2025-09-15,0.35146,-0.85908,0.00554,-0.33662,0.25652,-0.18587
SPY250926C00709000,SPY,2025-09-26,709.0,call,0.0,0.04,0.03,0.04,1421,2324,0,0,2025-09-15,0.15634,0.00576,0.00091,-0.01383,0.01882,0.00114
SPY250926P00709000,SPY,2025-09-26,709.0,put,0.0,50.02,48.26,51.77,10,10,0,0,2025-09-15,0.35146,-0.86418,0.00541,-0.32594,0.25014,-0.18715
SPY250926C00710000,SPY,2025-09-26,710.0,call,0.02,0.04,0.03,0.04,1591,3216,0,2747,2025-09-15,0.15634,0.00497,0.0008,-0.0121,0.01649,0.00098
SPY250926P00710000,SPY,2025-09-26,710.0,put,0.0,51.02,49.26,52.77,10,10,0,0,2025-09-15,0.37097,-0.85544,0.00534,-0.36689,0.26096,-0.18583
SPY250926C00711000,SPY,2025-09-26,711.0,call,0.0,0.04,0.03,0.04,809,2347,0,0,2025-09-15,0.15634,0.00427,0.0007,-0.01057,0.0144,0.00084
SPY250926P00711000,SPY,2025-09-26,711.0,put,0.0,52.02,50.26,53.77,10,10,0,0,2025-09-15,0.37097,-0.86036,0.00522,-0.35622,0.25493,-0.18707
SPY250926C00712000,SPY,2025-09-26,712.0,call,0.0,0.04,0.03,0.04,798,3245,0,0,2025-09-15,0.17585,0.00863,0.00116,-0.02216,0.02688,0.0017
SPY250926P00712000,SPY,2025-09-26,712.0,put,0.0,53.02,51.26,54.77,10,10,0,0,2025-09-15,0.37097,-0.86515,0.0051,-0.34561,0.24892,-0.18829
SPY250926C00713000,SPY,2025-09-26,713.0,call,0.03,0.04,0.03,0.04,787,2389,1,0,2025-09-15,0.17585,0.00761,0.00104,-0.01983,0.02407,0.0015
SPY250926P00713000,SPY,2025-09-26,713.0,put,0.0,54.02,52.26,55.77,10,10,0,0,2025-09-15,0.37097,-0.86982,0.00497,-0.33507,0.24294,-0.18948
SPY250926C00714000,SPY,2025-09-26,714.0,call,0.03,0.03,0.02,0.03,2410,387,50,0,2025-09-15,0.17585,0.0067,0.00093,-0.01771,0.02151,0.00132
SPY250926P00714000,SPY,2025-09-26,714.0,put,0.0,55.02,53.26,56.77,10,10,0,0,2025-09-15,0.39048,-0.86141,0.00493,-0.37606,0.25362,-0.18822
SPY250926C00715000,SPY,2025-09-26,715.0,call,0.03,0.04,0.03,0.04,273,2633,53,257,2025-09-15,0.17585,0.00589,0.00083,-0.01579,0.01918,0.00116
SPY250926P00715000,SPY,2025-09-26,715.0,put,0.0,56.02,54.26,57.77,10,10,0,0,2025-09-15,0.39048,-0.86592,0.00482,-0.36552,0.24794,-0.18938
SPY250926C00716000,SPY,2025-09-26,716.0,call,0.0,0.03,0.02,0.03,2431,387,0,0,2025-09-15,0.17585,0.00516,0.00074,-0.01405,0.01707,0.00102
SPY250926P00716000,SPY,2025-09-26,716.0,put,0.0,57.01,55.25,58.77,10,10,0,0,2025-09-15,0.39048,-0.87033,0.00471,-0.35504,0.24229,-0.19052
SPY250926C00718000,SPY,2025-09-26,718.0,call,0.02,0.03,0.02,0.03,2451,660,0,65,2025-09-15,0.17585,0.00395,0.00058,-0.01106,0.01345,0.00078
SPY250926P00718000,SPY,2025-09-26,718.0,put,0.0,59.0,57.25,60.76,10,10,0,0,2025-09-15,0.40999,-0.86653,0.00458,-0.38565,0.24716,-0.19044
SPY250926C00720000,SPY,2025-09-26,720.0,call,0.02,0.03,0.02,0.03,2471,1555,0,1331,2025-09-15,0.17585,0.00301,0.00045,-0.00864,0.01052,0.00059
SPY250926P00720000,SPY,2025-09-26,720.0,put,0.0,61.0,59.25,62.76,10,10,0,0,2025-09-15,0.40999,-0.87477,0.00438,-0.3649,0.23649,-0.19262
SPY250926C00725000,SPY,2025-09-26,725.0,call,0.02,0.03,0.02,0.03,2519,2495,100,322,2025-09-15,0.19536,0.00375,0.0005,-0.01169,0.01284,0.00074
SPY250926P00725000,SPY,2025-09-26,725.0,put,0.0,66.0,64.25,67.76,10,10,0,0,2025-09-15,0.4295,-0.88229,0.004,-0.36502,0.22641,-0.19559
SPY250926C00730000,SPY,2025-09-26,730.0,call,0.01,0.03,0.02,0.03,1905,2542,0,543,2025-09-15,0.21487,0.0045,0.00053,-0.01511,0.01511,0.00089
SPY250926P00730000,SPY,2025-09-26,730.0,put,0.0,71.0,69.24,72.76,10,10,0,0,2025-09-15,0.44901,-0.88873,0.00368,-0.36586,0.21752,-0.19836
SPY250926C00735000,SPY,2025-09-26,735.0,call,0.01,0.01,0.01,0.02,2607,660,2,533,2025-09-15,0.19536,0.00104,0.00016,-0.00365,0.00402,0.00021
SPY250926P00735000,SPY,2025-09-26,735.0,put,0.0,76.0,74.24,77.75,10,10,0,0,2025-09-15,0.48804,-0.88422,0.00348,-0.41804,0.22377,-0.19908
SPY250926C00740000,SPY,2025-09-26,740.0,call,0.02,0.01,0.01,0.02,2648,1795,0,498,2025-09-15,0.21487,0.00146,0.00019,-0.00544,0.00545,0.00029
SPY250926P00740000,SPY,2025-09-26,740.0,put,0.0,81.0,79.24,82.75,10,10,0,0,2025-09-15,0.50755,-0.88952,0.00324,-0.41991,0.21641,-0.20162
SPY250926C00745000,SPY,2025-09-26,745.0,call,0.02,0.01,0.01,0.02,2686,801,0,6,2025-09-15,0.23438,0.00192,0.00023,-0.00762,0.00701,0.00038
SPY250926P00745000,SPY,2025-09-26,745.0,put,0.0,85.98,84.23,87.74,10,10,0,0,2025-09-15,0.52706,-0.89416,0.00302,-0.4224,0.20984,-0.20404
SPY250926C00750000,SPY,2025-09-26,750.0,call,0.01,0.01,0.01,0.02,2721,1819,25,50,2025-09-15,0.23438,0.00112,0.00014,-0.00467,0.0043,0.00022
SPY250926P00750000,SPY,2025-09-26,750.0,put,0.0,90.98,89.23,92.74,10,10,0,1,2025-09-15,0.54657,-0.89823,0.00283,-0.42547,0.20395,-0.20634
SPY250929C00580000,SPY,2025-09-29,580.0,call,0.0,80.75,79.11,82.39,1,11,0,0,2025-09-15,0.01976,1.0,0.0,-0.06869,0.0,0.2221
SPY250929P00580000,SPY,2025-09-29,580.0,put,0.21,0.21,0.21,0.22,76,454,43,0,2025-09-15,0.31243,-0.01419,0.00089,-0.05101,0.04674,-0.00368
SPY250929C00585000,SPY,2025-09-29,585.0,call,0.0,75.76,74.12,77.4,1,11,0,0,2025-09-15,0.01976,1.0,0.0,-0.06928,0.0,0.22401
SPY250929P00585000,SPY,2025-09-29,585.0,put,0.24,0.23,0.23,0.24,416,377,69,0,2025-09-15,0.29292,-0.01447,0.00097,-0.04855,0.04752,-0.00374
SPY250929C00590000,SPY,2025-09-29,590.0,call,0.0,70.78,69.14,72.41,1,11,0,0,2025-09-15,0.01976,1.0,0.0,-0.06988,0.0,0.22593
SPY250929P00590000,SPY,2025-09-29,590.0,put,0.22,0.27,0.26,0.27,413,413,1,0,2025-09-15,0.29292,-0.02087,0.00132,-0.06631,0.06499,-0.00541
SPY250929C00595000,SPY,2025-09-29,595.0,call,0.0,65.79,64.15,67.43,1,11,0,0,2025-09-15,0.01976,1.0,0.0,-0.07047,0.0,0.22784
SPY250929P00595000,SPY,2025-09-29,595.0,put,0.31,0.29,0.29,0.3,426,382,250,0,2025-09-15,0.27341,-0.0217,0.00147,-0.06385,0.06716,-0.00561
SPY250929C00600000,SPY,2025-09-29,600.0,call,61.06,60.81,59.17,62.46,1,11,3,0,2025-09-15,0.01976,1.0,0.0,-0.07106,0.0,0.22976
SPY250929P00600000,SPY,2025-09-29,600.0,put,0.35,0.34,0.33,0.34,404,385,38,0,2025-09-15,0.2539,-0.0226,0.00163,-0.06122,0.06951,-0.00584
SPY250929C00605000,SPY,2025-09-29,605.0,call,0.0,55.83,54.19,57.47,1,11,0,0,2025-09-15,0.01976,1.0,0.0,-0.07165,0.0,0.23167
SPY250929P00605000,SPY,2025-09-29,605.0,put,0.36,0.38,0.37,0.39,260,394,110,0,2025-09-15,0.2539,-0.03319,0.00225,-0.08417,0.09575,-0.00858
SPY250929C00610000,SPY,2025-09-29,610.0,call,50.25,50.86,49.22,52.5,1,11,1,0,2025-09-15,0.01976,1.0,0.0,-0.07224,0.0,0.23358
SPY250929P00610000,SPY,2025-09-29,610.0,put,0.47,0.43,0.43,0.44,400,130,7,0,2025-09-15,0.23438,-0.03551,0.00258,-0.08188,0.10121,-0.00917
SPY250929C00615000,SPY,2025-09-29,615.0,call,0.0,45.89,44.25,47.54,1,11,0,0,2025-09-15,0.01976,1.0,0.0,-0.07284,0.0,0.2355
SPY250929P00615000,SPY,2025-09-29,615.0,put,0.54,0.52,0.51,0.52,130,377,120,0,2025-09-15,0.21487,-0.03825,0.00299,-0.07949,0.10756,-0.00986
SPY250929C00620000,SPY,2025-09-29,620.0,call,40.55,40.96,39.33,42.59,1,11,2,0,2025-09-15,0.01976,1.0,0.0,-0.07343,0.0,0.23741
SPY250929P00620000,SPY,2025-09-29,620.0,put,0.64,0.61,0.61,0.62,260,183,39,0,2025-09-15,0.21487,-0.05718,0.00412,-0.10937,0.14847,-0.01476
SPY250929C00625000,SPY,2025-09-29,625.0,call,0.0,36.03,34.4,37.67,1,11,0,0,2025-09-15,0.01976,1.0,0.0,-0.07402,0.0,0.23933
SPY250929P00625000,SPY,2025-09-29,625.0,put,0.79,0.76,0.75,0.76,260,174,280,0,2025-09-15,0.19536,-0.06392,0.00495,-0.10793,0.162,-0.01648
SPY250929C00630000,SPY,2025-09-29,630.0,call,31.11,31.14,29.5,32.78,1,11,6,0,2025-09-15,0.01976,1.0,0.0,-0.07461,0.0,0.24124
SPY250929P00630000,SPY,2025-09-29,630.0,put,0.95,0.95,0.94,0.96,156,264,107,0,2025-09-15,0.19536,-0.09435,0.00665,-0.14434,0.21768,-0.02435
SPY250929C00635000,SPY,2025-09-29,635.0,call,26.27,26.33,24.7,27.96,1,11,9,0,2025-09-15,0.01976,1.0,0.0,-0.07521,0.0,0.24316
SPY250929P00635000,SPY,2025-09-29,635.0,put,1.2,1.22,1.21,1.23,156,247,183,0,2025-09-15,0.17585,-0.10997,0.00826,-0.14406,0.24334,-0.02835
SPY250929C00640000,SPY,2025-09-29,640.0,call,21.57,21.59,19.95,23.23,1,11,16,0,2025-09-15,0.01976,1.0,0.0,-0.0758,0.0,0.24507
SPY250929P00640000,SPY,2025-09-29,640.0,put,1.58,1.59,1.58,1.6,156,84,162,0,2025-09-15,0.15634,-0.13145,0.01053,-0.1436,0.27593,-0.03384
SPY250929C00645000,SPY,2025-09-29,645.0,call,16.97,17.04,15.42,18.65,1,11,205,0,2025-09-15,0.05878,0.9883,0.00402,-0.08377,0.03956,0.24401
SPY250929P00645000,SPY,2025-09-29,645.0,put,2.06,2.13,2.12,2.14,140,196,199,0,2025-09-15,0.15634,-0.19341,0.01356,-0.18284,0.3551,-0.04987
SPY250929C00650000,SPY,2025-09-29,650.0,call,12.28,12.57,11.05,14.09,1,1,2,0,2025-09-15,0.07829,0.88523,0.01913,-0.13806,0.25088,0.21959
SPY250929P00650000,SPY,2025-09-29,650.0,put,2.92,2.92,2.91,2.94,124,169,824,0,2025-09-15,0.13683,-0.24305,0.01767,-0.17862,0.40515,-0.0626
SPY250929C00655000,SPY,2025-09-29,655.0,call,8.41,8.69,8.67,8.71,42,78,71,0,2025-09-15,0.07829,0.7586,0.03077,-0.17134,0.40366,0.18906
SPY250929P00655000,SPY,2025-09-29,655.0,put,4.14,4.14,4.13,4.16,67,124,217,0,2025-09-15,0.13683,-0.34069,0.02071,-0.20474,0.47464,-0.08793
SPY250929C00660000,SPY,2025-09-29,660.0,call,5.6,5.48,5.47,5.49,59,34,434,0,2025-09-15,0.07829,0.58154,0.03854,-0.18635,0.50556,0.14546
SPY250929P00660000,SPY,2025-09-29,660.0,put,5.97,5.99,5.97,6.01,109,109,420,0,2025-09-15,0.13683,-0.44955,0.02235,-0.21435,0.51225,-0.1163
SPY250929C00665000,SPY,2025-09-29,665.0,call,3.21,3.09,3.08,3.11,124,171,317,0,2025-09-15,0.07829,0.3873,0.03779,-0.16863,0.49563,0.09713
SPY250929P00665000,SPY,2025-09-29,665.0,put,8.64,8.7,7.75,9.65,1,1,80,0,2025-09-15,0.13683,-0.56153,0.02226,-0.20427,0.51023,-0.14567
SPY250929C00670000,SPY,2025-09-29,670.0,call,1.59,1.54,1.53,1.55,230,228,837,0,2025-09-15,0.07829,0.2192,0.02916,-0.12397,0.38245,0.05508
SPY250929P00670000,SPY,2025-09-29,670.0,put,12.04,12.14,10.64,13.63,1,1,6,0,2025-09-15,0.13683,-0.66799,0.0205,-0.17585,0.46989,-0.17386
SPY250929C00675000,SPY,2025-09-29,675.0,call,0.68,0.68,0.67,0.69,305,303,253,0,2025-09-15,0.07829,0.10387,0.0178,-0.07338,0.23353,0.02614
SPY250929P00675000,SPY,2025-09-29,675.0,put,16.72,16.34,14.71,17.96,30,1,8,0,2025-09-15,0.15634,-0.73218,0.01627,-0.17866,0.42624,-0.19183
SPY250929C00680000,SPY,2025-09-29,680.0,call,0.28,0.29,0.28,0.29,607,234,133,0,2025-09-15,0.07829,0.04083,0.00865,-0.03489,0.11342,0.01029
SPY250929P00680000,SPY,2025-09-29,680.0,put,0.0,21.04,19.41,22.67,10,1,0,0,2025-09-15,0.17585,-0.77678,0.01312,-0.17933,0.38645,-0.20491
SPY250929C00685000,SPY,2025-09-29,685.0,call,0.15,0.14,0.13,0.15,520,747,13,0,2025-09-15,0.0978,0.03813,0.00655,-0.04044,0.10728,0.00959
SPY250929P00685000,SPY,2025-09-29,685.0,put,0.0,25.95,24.32,27.58,10,1,0,0,2025-09-15,0.21487,-0.7853,0.0105,-0.22531,0.37789,-0.20916
SPY250929C00690000,SPY,2025-09-29,690.0,call,0.09,0.08,0.08,0.09,713,805,61,0,2025-09-15,0.0978,0.01568,0.00311,-0.01901,0.05092,0.00395
SPY250929P00690000,SPY,2025-09-29,690.0,put,0.0,30.91,29.29,32.54,10,1,0,0,2025-09-15,0.23438,-0.81036,0.00893,-0.22647,0.35084,-0.21733
SPY250929C00695000,SPY,2025-09-29,695.0,call,0.06,0.06,0.05,0.06,1836,273,17,0,2025-09-15,0.11731,0.01764,0.00286,-0.02496,0.05631,0.00443
SPY250929P00695000,SPY,2025-09-29,695.0,put,0.0,35.91,34.28,37.53,10,1,0,0,2025-09-15,0.2539,-0.82975,0.00771,-0.22798,0.32785,-0.2241
SPY250929C00700000,SPY,2025-09-29,700.0,call,0.05,0.04,0.04,0.05,880,1194,1,0,2025-09-15,0.11731,0.00782,0.00141,-0.01226,0.02781,0.00197
SPY250929P00700000,SPY,2025-09-29,700.0,put,0.0,40.91,39.27,42.54,10,1,0,0,2025-09-15,0.27341,-0.84503,0.00673,-0.23005,0.30839,-0.22984
SPY250929C00705000,SPY,2025-09-29,705.0,call,0.0,0.04,0.04,0.05,216,1662,0,0,2025-09-15,0.13683,0.00978,0.00148,-0.0173,0.03384,0.00246
SPY250929P00705000,SPY,2025-09-29,705.0,put,0.0,45.89,44.26,47.53,10,1,0,0,2025-09-15,0.29292,-0.85726,0.00595,-0.23275,0.29191,-0.23481
SPY250929C00710000,SPY,2025-09-29,710.0,call,0.0,0.04,0.03,0.04,1010,684,0,0,2025-09-15,0.13683,0.00468,0.00077,-0.00899,0.01766,0.00118
SPY250929P00710000,SPY,2025-09-29,710.0,put,0.0,50.89,49.26,52.53,10,1,0,0,2025-09-15,0.33194,-0.85177,0.00538,-0.28212,0.29942,-0.23553
SPY250929C00715000,SPY,2025-09-29,715.0,call,0.0,0.04,0.03,0.04,867,1391,0,0,2025-09-15,0.15634,0.00622,0.00087,-0.01316,0.02271,0.00156
SPY250929P00715000,SPY,2025-09-29,715.0,put,0.0,55.89,54.25,57.52,10,1,0,0,2025-09-15,0.35146,-0.86089,0.00487,-0.28591,0.28685,-0.23973
SPY250929C00720000,SPY,2025-09-29,720.0,call,0.0,0.04,0.03,0.04,798,1688,0,0,2025-09-15,0.17585,0.00774,0.00094,-0.0179,0.02755,0.00194
SPY250929P00720000,SPY,2025-09-29,720.0,put,0.0,60.89,59.25,62.52,10,1,0,0,2025-09-15,0.37097,-0.86853,0.00444,-0.29027,0.27595,-0.24356
SPY250929C00725000,SPY,2025-09-29,725.0,call,0.0,0.03,0.02,0.03,1349,391,0,0,2025-09-15,0.17585,0.00437,0.00056,-0.01076,0.0166,0.0011
SPY250929P00725000,SPY,2025-09-29,725.0,put,0.0,65.88,64.24,67.51,10,1,0,0,2025-09-15,0.39048,-0.87499,0.00407,-0.29518,0.26646,-0.2471
SPY250930C00345000,SPY,2025-09-30,345.0,call,0.0,315.56,313.75,317.36,1,11,0,0,2025-09-15,0.01976,1.0,0.0,-0.04085,0.0,0.14153
SPY250930P00345000,SPY,2025-09-30,345.0,put,0.0,0.01,0.0,0.01,0,1731,0,40970,2025-09-15,0.95632,-0.00027,1e-05,-0.00427,0.00135,-8e-05
SPY250930C00350000,SPY,2025-09-30,350.0,call,297.46,310.56,308.75,312.36,1,11,0,22,2025-09-15,0.01976,1.0,0.0,-0.04145,0.0,0.14358
SPY250930P00350000,SPY,2025-09-30,350.0,put,0.0,0.01,0.0,0.01,0,91,0,3534,2025-09-15,0.93681,-0.00028,1e-05,-0.0043,0.00138,-8e-05
SPY250930C00355000,SPY,2025-09-30,355.0,call,0.0,305.5,303.75,307.24,1,10,0,0,2025-09-15,0.01976,1.0,0.0,-0.04204,0.0,0.14563
SPY250930P00355000,SPY,2025-09-30,355.0,put,0.0,0.01,0.0,0.01,0,684,0,1683,2025-09-15,0.91729,-0.00029,1e-05,-0.00431,0.00142,-8e-05
SPY250930C00360000,SPY,2025-09-30,360.0,call,164.24,300.5,298.76,302.24,1,10,0,4,2025-09-15,0.01976,1.0,0.0,-0.04263,0.0,0.14768
SPY250930P00360000,SPY,2025-09-30,360.0,put,0.0,0.01,0.0,0.01,0,267,0,555,2025-09-15,0.89778,-0.00029,1e-05,-0.0043,0.00145,-8e-05
SPY250930C00365000,SPY,2025-09-30,365.0,call,279.29,295.5,293.76,297.25,1,10,0,0,2025-09-15,0.01976,1.0,0.0,-0.04322,0.0,0.14973
SPY250930P00365000,SPY,2025-09-30,365.0,put,0.01,0.01,0.0,0.01,0,91,249,717,2025-09-15,0.87827,-0.0003,1e-05,-0.00428,0.00147,-8e-05
SPY250930C00370000,SPY,2025-09-30,370.0,call,0.0,290.5,288.76,292.24,1,10,0,0,2025-09-15,0.01976,1.0,0.0,-0.04382,0.0,0.15178
SPY250930P00370000,SPY,2025-09-30,370.0,put,0.01,0.01,0.01,0.02,704,2750,250,1130,2025-09-15,0.85876,-0.0003,1e-05,-0.00425,0.00149,-9e-05
SPY250930C00375000,SPY,2025-09-30,375.0,call,0.0,285.5,283.76,287.24,1,10,0,0,2025-09-15,0.01976,1.0,0.0,-0.04441,0.0,0.15384
